"";"Var.1";"Answer.surveycode";"WorkerId";"survey_virgin";"session";"screen_attention_check_error";"screen_positive";"ip_country";"screen_difftime";"screen_difftime_too_short";"approve";"feedback";"source";"HITId";"HITTypeId";"Title";"Description";"Keywords";"Reward";"CreationTime";"MaxAssignments";"RequesterAnnotation";"AssignmentDurationInSeconds";"AutoApprovalDelayInSeconds";"Expiration";"NumberOfSimilarHITs";"LifetimeInSeconds";"AssignmentId";"AssignmentStatus";"AcceptTime";"SubmitTime";"AutoApprovalTime";"ApprovalTime";"RejectionTime";"RequesterFeedback";"WorkTimeInSeconds";"LifetimeApprovalRate";"Last30DaysApprovalRate";"Last7DaysApprovalRate";"Answer.doNotRedirect";"Approve";"Reject"
"3343";369;"s5kHEyZc";"AVPITE4HFF3BE";"passed";"s5kHEyZcg7XRXvHIlr1Nsfu23XT_wryBNr765fhTliwG1HhgIg-65nH-KwK17YD7";"passed";"passed";"US";65;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3344";370;"S91IcIyE";"A1LKYFCLPYZ7TR";"passed";"S91IcIyEvkDVji7PFwI9KyozNSYxzJ1qPpZo4EvDsm4RhKt467NabVVHUMJh64ng";"passed";"failed";"US";213;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3345";371;"sBA32nV9";"A1P34Z9IP9WFMG";"passed";"sBA32nV99vhamTJk_3fym2ODfh_vjHkWS0vrCh5XiQbLKEGzw2PH0dURTYBwjcB_";"passed";"passed";"US";123;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3346";372;"ScKRLw3O";"A3JYD008VKTSVZ";"passed";"ScKRLw3OgPmN0zd_6Z0KQUxjwB_YSnn98LiL9rS4GHRpjkFWQ1JwVYyOOegpKNr9";"passed";"failed";"US";75;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3347";373;"SdglY3q5";"AM2SHVC8W01VG";"passed";"SdglY3q559WGBwU8r97NTODuZOkvgN5623wNjjXs2nO0LngcmJXw7XIaU2xCBkRi";"passed";"failed";"US";57;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3348";374;"SHGxEdKy";"A1IFSA08N0T7KH";"passed";"SHGxEdKyL1ufdX9vFbORBlqL798vRFobH2Yx6sRL9jPaZV-jBqCrP3jfnolrRg9h";"passed";"passed";"US";99;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3349";375;"sIHBvI7u";"A3VQP1UC7BA3YU";"passed";"sIHBvI7ucBgbg-0vYvnziunlyE7mN7dNBBegV4FhSqOFPG_W4c1jDnGsLaL6G4uq";"passed";"failed";"US";294;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3350";376;"sJCKY-lG";"A26ZPHWOYLBRUS";"passed";"sJCKY-lGObaBGwsCwWEaqEkwXWk0yQZ6eMx3k4-XXXWc_DT2nAmi8Zaogzco0zO4";"passed";"failed";"US";79;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3351";377;"sk9NjS0A";"A1UW7LB6F8JE5L";"passed";"sk9NjS0AS1TkDWEhM8tQaZjobYh_9yJSxhH9tMXxg0OxNmZRC_QUJfyg5nWcbPR1";"passed";"failed";"US";56;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3352";378;"SMhZh_yG";"A3SOJWB6AZWZV9";"passed";"SMhZh_yGmoORkWW2hxenrVd6bVqjZ7uV4xGPxZorxpedA7V6LOO7rNEQS7K64GHH";"passed";"failed";"US";41;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3353";379;"St_rghqz";"A82EXY20JSZZ9";"passed";"St_rghqz8L8kD2qEKMd5NkGpuaODIZaZ-zmQgOdtEpqbBNURmSFqCmJrHrYR1mm0";"passed";"passed";"US";76;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3354";380;"t_vQRkwO";"A1WOFSTPXHWVF1";"passed";"t_vQRkwOjeByFH_gQm8DJhiDZJd0BdeMIB9arJzCK99xTt9BXXQeBz5nJ4zV3_UP";"passed";"passed";"US";89;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3355";381;"tFLw5MGf";"A3DA9VCFVY24TR";"passed";"tFLw5MGfuWrcXRkxZD3oj1EyVjSAtuJfPVI_Tz2txjVQLj-UbkTbFHUtfhP-DMA8";"passed";"failed";"US";145;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3356";382;"tg0YsuqI";"AJ9IVWZQLDE8J";"passed";"tg0YsuqISzANJKcvacI48RZXNw1AfBNEjOx9sicploGGjh0OvN2ujailpZa5IQUH";"passed";"failed";"US";545;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3357";383;"tgqS5Tr1";"A1CB2A9NEL2D7E";"passed";"tgqS5Tr15pvtB-krMSHSR-KEz4Arpyuvb6AsX_mZQwEnFQcAyKo7NHbt_e8ZO-Jv";"passed";"failed";"US";73;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3358";384;"TINTAHl2";"A116GVRFJFBBZU";"passed";"TINTAHl2og0JV5zlOH1888XxDjdTsAr8bhEinDRXrv9wQnsgOzIhzcXxZZQGbu9Z";"passed";"passed";"US";105;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3359";385;"TJXbThlG";"A1R2VTQSLGLMM9";"passed";"TJXbThlGv7bu8xl19FyLZ1gzM7w1ap63ozc4exoUmRfPsgFwn9efKofEFQr7507p";"passed";"failed";"US";95;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3360";386;"TkRKgDNN";"A1YIWCD2S6BBA7";"passed";"TkRKgDNNOGuajx5Js9ny3FikRims0bQvAEIOBEztGZSiAlj-ljFN1JAq0zHkPF2Y";"passed";"passed";"US";99;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3361";387;"tLNLskZP";"A1YF8RUL6SCGP2";"passed";"tLNLskZPJevlG4c1G8EMsx5TBhC2aPp7WZytRsnhfgxzkY8iXDCniE_pTAL0auT3";"passed";"passed";"US";64;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3362";388;"tO3muMKc";"AWPE584LM19EK";"passed";"tO3muMKcY_Aqo7yYZpkfTUVGLSblNoM_aT3-J-F5j3Bn_gLEpYNfEDcGyZaQS_4e";"passed";"passed";"US";110;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3363";389;"To5Q_rbJ";"ABGK545FR14PU";"passed";"To5Q_rbJiBRB-4T5ihQvpugn8-D-a-4if5_t4i1Wv2ugJfqJmFL8TOu9i-8NBj8n";"passed";"failed";"US";277;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3364";390;"tRJpJ2Hs";"A2AVYMFZ8GZPJ4";"passed";"tRJpJ2HsZqaa-jH1gpEcUPyVrw6XT3g7jebxYohlQQ41tn4SxBTjya6uxDKVlr0J";"passed";"passed";"US";110;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3365";391;"u_FfVK6E";"A2ZGAH6NOSU2PO";"passed";"u_FfVK6E2ogRSVeLcjlgs7jlijwCwyWhpki_syp-0V2w0kRcBXhKNRTATAthAiaK";"passed";"passed";"US";97;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3366";392;"U_GLk535";"A3KA3A3M7LPMPA";"passed";"U_GLk535A7t4bOrXh9AYVArgqRmABpsHYjrzEOELslaw1GqX11EpyKIw517qcXUA";"passed";"failed";"US";45;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3367";393;"u7jrKIgA";"A3A7YB1CWKO41V";"passed";"u7jrKIgAqIUffP19ocYz18c5V2Mxzoj_0k0VeF-7NToV5Uh61lBh8VzW6NKFWgc1";"passed";"failed";"US";126;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3368";394;"u9u1-IpE";"A1ODA3Q5H6HTDQ";"passed";"u9u1-IpE6i8fJ5snwd5PoEu2M1sRrFS3cG9iWFu08ABpqhw8psnQRl_005xn2u86";"passed";"failed";"US";56;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3369";395;"uaJfgoyU";"A1L5H5KX16J1LS";"passed";"uaJfgoyUiV4YCV7ZHKpYZYqD6UbqyJAsoSi4DChgz84hakRn-_tPr7b7FF78r2a8";"passed";"failed";"US";65;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3370";396;"uAxUyX7n";"AMKKZCMZW9O1T";"passed";"uAxUyX7ni7yStra3rLFdicMFmx8eOeAITIPpDBIvQBbosfFQ8znoYgBe8YqKL08B";"passed";"failed";"US";79;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3371";397;"ucADpvSK";"A265LXS56YBLV5";"passed";"ucADpvSKBPrbP6aIJNsNQCbMl3wvJdyNL4BIqq0jF_2xh2WLwiV0tT5aBAalyplN";"passed";"passed";"US";106;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3372";398;"Ue4yrlYY";"AD7UB9OHVLMNK";"passed";"Ue4yrlYYV7uVtBvcPNqD8X0HG6pRnQTA4Y2iFq_2RkwQdelYPLyqhl6Fdk8zxh04";"passed";"failed";"US";126;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3373";399;"UFJAk0td";"A33M19SQGBBIFE";"passed";"UFJAk0tdNSV1s_El47EWxYHC5wzqq94QShRyDGkWW9-SxbPjnzL0Bz3jMTlHpL7E";"passed";"passed";"US";44;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3374";400;"Ug73hBFG";"A2TTL934XMNV5H";"passed";"Ug73hBFGPpap6GGnfZny_Avg4kxPmpwopsqC13-3JCl7UKb1eBizBUqSMbK1jZfO";"passed";"passed";"US";98;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3375";401;"Ug9jye9M";"A1KG0OEFZE4QL5";"passed";"Ug9jye9MgjTy6vm-SHxQJwMN_U7K3FooMn_wta6OCRfdbehU0mkMrOqGlQ6IxOjq";"passed";"failed";"US";123;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3376";402;"UhUXLG5n";"A1BHRGIK510D2N";"passed";"UhUXLG5n66kPNmMzngwqJvogeSY4vji6c_3SJknt6ZY_iq5eYhizhtFGwbZaL2Vv";"passed";"passed";"US";61;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3377";403;"UNb8Q_hH";"AIOOOO5OXWXKM";"passed";"UNb8Q_hH347mOX8di1CiqP-dH1YX2UozKGM5-sDxdFSqx8MYewiHmvhW85LhgVlI";"passed";"failed";"US";49;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3378";404;"unPVGyCQ";"A3C046ME72IZ16";"passed";"unPVGyCQ_qIlf1iu6Rnm2oJGKGys5v9xTamjw07JaulsrbuL_QjijIt67wTjQsL5";"passed";"passed";"US";58;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3379";405;"uP8-gTNm";"AECBS7PZMFA8H";"passed";"uP8-gTNm-A1SYSO-bKnM6t_z7xgRD_AipZC0x7n2aEmpnchNTqFLHc2LT4Y5uxbK";"passed";"passed";"US";82;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3380";406;"urr4pOrZ";"A1S7WGRS6BVBGW";"passed";"urr4pOrZV5TFaXwnVRYTleuBL89xd1dSFNLlhyrqZNAOk5arsMApGM51Q8AfNaE3";"passed";"failed";"US";75;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3381";407;"UUco5-Ob";"A32G06L5LXJ4C3";"passed";"UUco5-Ob0liZhzs7Zpt01_Xz18ObpVMbdO_qobqlN5isCF-d5SCl47sefd6MrrVz";"passed";"failed";"US";120;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3382";408;"uYEYmHEL";"A5NBPVQRJ3SLI";"passed";"uYEYmHELta_4h_3m650GaEHR0eMW0JxZDLJ7-3Cje6xK1ipHcCbXM2mPftvfI4vr";"passed";"failed";"US";87;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3383";409;"uZo8OafY";"A2THN8O1IQIRP7";"passed";"uZo8OafYydy01FnFouCJiE1mXhWkm4P_D_YYmMooGJeaKsNArGP8mH4PhPlBMPaT";"passed";"failed";"US";75;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3384";410;"V9bj8E6a";"A37JR1K53GSXZ6";"passed";"V9bj8E6aWfl34L6lUwS58CpFhaHptmnBUl7VeEPHM9XcYmN3m6oc5Ok5rvEu_AiK";"passed";"failed";"US";107;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3385";411;"VCqeOBpB";"A2IRMLMNI01SAP";"passed";"VCqeOBpBibWsHMul3JzMY8LtXc9FcOUqXNUAinA8ioR59NktHCVZXh_JgK5THa5j";"passed";"failed";"US";90;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3386";412;"vdiI5wq4";"AG3JT2OA3W9Z1";"passed";"vdiI5wq4DGWiLvDDslojfSBlVcucBXEB9iq0_IdnNQzpXVMQ-yoPVolSJV7f_IjO";"passed";"failed";"US";89;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3387";413;"vfb4QbD9";"A1ZQZAKVD60L3Y";"passed";"vfb4QbD9X9fH1ClKwT6QlG4qfLMOOnYnR0GWX6x-Axh3-W-ybheeMvvIuhoekLgk";"passed";"failed";"US";127;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3388";414;"vgDfIPuA";"A1P9OD1T5ORNGA";"passed";"vgDfIPuAvc04hEt3jvFOPYoUE1on8N0jRbboZWU7G_zzlgnqzqudHQSlEYtMIXCD";"passed";"failed";"US";107;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3389";415;"VgkoLpwL";"AIC2D8A9UQO8S";"passed";"VgkoLpwLLX06j55BBc60ESqkqzo-ieFBve6FUr6B358jjzQ6Qiojibb76Qs1DsQf";"passed";"failed";"US";99;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3390";416;"vGMcJfHL";"AGOY5P24I1ESC";"passed";"vGMcJfHLstLT2NdTRyZcGZ1l4_kLkvk1gsCk539C7SBeXoQT5SV5S7vAla_ZRGB-";"passed";"passed";"US";107;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3391";417;"vgUhVqQo";"A1EJ0SUM9K1A0W";"passed";"vgUhVqQo83nyppzZpw_VBHgyoUQFCalyA44-HfSBFAy_2PN_umPSY8yEL6WtZVJn";"passed";"passed";"US";86;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3392";418;"vjHETjGq";"A3ZVPQMVDZYWF";"passed";"vjHETjGqhplPznQYoLWG_2SZrlvMTidHpad_QEq11jNaa5hRhp7rEpXf6BpEFQdr";"passed";"failed";"US";73;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3393";419;"VkxzjutR";"A2NH9ET0QJL1SV";"passed";"VkxzjutRwKDD2mlaU_KbKs5vDYmIzfMbB0NiQuQQzhubVeRrgIQi5iZOHWuiCfyF";"passed";"passed";"US";49;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3394";420;"vmrq5CVy";"A18QU0YQB6Q8DF";"passed";"vmrq5CVyWPsAiASvMkM2Ly8DtBwLbVJCMoW8sW2lu8kobIf65jEZQWRHK6fo8PMx";"passed";"passed";"US";70;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3395";421;"vPf3fxZc";"A1HXEXQTZCJ1DW";"passed";"vPf3fxZctkcadYcRjJx2MbsLIjKyIpvJG3RVRnloR32ypJT8rdkk6_ihvUGjlG4u";"passed";"failed";"US";92;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3396";422;"vQVH4VD0";"APLK0S78H1AF7";"passed";"vQVH4VD0G6NxqX0KDQp7-Uv8gj3nEPRqCEJQjCFvCj1WzgQCGkEmQL0uBnlrvjG9";"passed";"failed";"US";73;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3397";423;"vrCC82in";"A2UC506YHY1ZBF";"passed";"vrCC82inl-oC37Wf_kxiwggb3U2vHC6TP6IP19XKkq_ELZtx_rZUdtUbl2K8QbnC";"passed";"failed";"US";53;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3398";424;"vrYhX4be";"AS83FAA4XQ9LW";"passed";"vrYhX4beCK_jgGCg6YK7yAvAzlr7uEFmCdQKqM3Bjr2msBsDyIFZShZAGV3NpZVz";"passed";"failed";"US";90;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3399";425;"vSBWaBaY";"A2C9N7WI4099RT";"passed";"vSBWaBaYpnBqDRFtGhcol9D68yobScqUo4LwWhpLxp8Jtyg6H3Ri-LRLtZVn9KRg";"passed";"failed";"US";135;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3400";426;"vsnf3wxw";"AD50WWIGJZ4UW";"passed";"vsnf3wxwANl_3auVtgFJon7VCnjaCJIq7vUOni5l_Dkdzg1qHkXikGpOx5ahY4ej";"passed";"passed";"US";51;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3401";427;"VuixvWQB";"AUT1MH3OQ6T1";"passed";"VuixvWQBjRXc_EnAfaGvAOAaSWpQ0PM_C-e0zFIFvBXoMPYzm3W5RqUFgp4O664a";"passed";"failed";"US";91;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3402";428;"vWaC1D4E";"A30BFU2MOXOS";"passed";"vWaC1D4ECVt3AgxP94YySlPsGvxw1sGPU_BpU3iJjBj7ErR9vsiKiEcU8ZoJbhM1";"passed";"failed";"US";81;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3403";429;"VwomEpac";"A1ZMTVB5FICI3T";"passed";"VwomEpacvFiHuTSrB1xMsphUxnuFbJVreQARBKwYPM7FJPU1oiAWKkN1ZOnMTqb0";"passed";"passed";"US";63;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3404";430;"vZ_yUxCi";"A3OI8GCSBW7XEZ";"passed";"vZ_yUxCigmP43l_KXIYEIN1C4kIHuFD0B07LADpu6uUlHyh9A2zIaov8q4Wi1x35";"passed";"failed";"US";127;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3405";431;"W1sr0CB5";"A2L1X5H9K4KSEI";"passed";"W1sr0CB52hrADIYUP2IjT9YcXGkXgaiGf-gsta68HoiVRF9iA8hmbwq-s5NHIWXZ";"passed";"failed";"US";69;"passed";"x";"";"mturk13_check";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
