session,group,time,answer_length.x,word,negate,answer,answer_length.y
unPVGyCQ_qIlf1iu6Rnm2oJGKGys5v9xTamjw07JaulsrbuL_QjijIt67wTjQsL5,gr4,3,30,no,TRUE,He's definitely up to no good here.  He's seemingly sneaking around and going through someone's office looking for information.  I find him to be an untrustworthy weasel.,30
RpOX3AAFEaAeSoBFbM3L-pwXXzteHejgyrm0Wll9yqhOVTmh1BcQbYXQQaCMiQUH,gr4,3,31,didn't,TRUE,"This guy is like Superman.  Honest, intelligent, caring, daring, committed and active.  Although he didn't say a word, i could tell he was like me and that i liked him.",31
lUAQpD4kOZpdwjLv5j1AsPCtET67iOQwDwqHU0Ideq-mo42hUYssE7KeKOEuOGXb,gr4,3,91,don't,TRUE,"He was in a hurry to get all of those papers in his briefcase.  Why? I don't know. Maybe those were his and he was trying to hide them from a bad guy! Maybe he was the bad guy and he was trying to hide them from the good guy.  I don't know anything about his motives, but I automatically think he's the sneaky one because that's kind of a movie troupe.  Then again, friend, the girl getting out later looked like SHE was the bad guy.",91
lUAQpD4kOZpdwjLv5j1AsPCtET67iOQwDwqHU0Ideq-mo42hUYssE7KeKOEuOGXb,gr4,3,91,don't,TRUE,"He was in a hurry to get all of those papers in his briefcase.  Why? I don't know. Maybe those were his and he was trying to hide them from a bad guy! Maybe he was the bad guy and he was trying to hide them from the good guy.  I don't know anything about his motives, but I automatically think he's the sneaky one because that's kind of a movie troupe.  Then again, friend, the girl getting out later looked like SHE was the bad guy.",91
ImSPHmUhoWtz2N2Jkx-06ia1MekKL6_nme7SPNO9xKIsZ9v7-Fwtd8mu-NBUUn9C,gr5,3,22,don't,TRUE,"She is a thoughtful woman. She seems calm and collected. I don't dislike her, but I barely know anything about her.",22
wgBmWEy4zqNN8W3TQAgZyP2oPxGQhTl3GOQ4fwFYfNd80-QSXyYTMqMY2NM5RupG,gr5,3,10,not,TRUE,"She was steady and determined, not really negative or positive.",10
pmTeDDDeu21DCwQl-Af4dxbpRG4qfPJrJXuX09G7gprqPTUVIuFuv3rI_7Bd-01T,gr5,3,44,didn't,TRUE,"The woman was carrying a box. It didn't seem too heavy as she wasn't struggling. She was walking in a pretty busy marketplace street with a strange expression on her face. I couldn't tell if she was lost, amused, determined, etc.",44
pmTeDDDeu21DCwQl-Af4dxbpRG4qfPJrJXuX09G7gprqPTUVIuFuv3rI_7Bd-01T,gr5,3,44,wasn't,TRUE,"The woman was carrying a box. It didn't seem too heavy as she wasn't struggling. She was walking in a pretty busy marketplace street with a strange expression on her face. I couldn't tell if she was lost, amused, determined, etc.",44
pmTeDDDeu21DCwQl-Af4dxbpRG4qfPJrJXuX09G7gprqPTUVIuFuv3rI_7Bd-01T,gr5,3,44,couldn't,TRUE,"The woman was carrying a box. It didn't seem too heavy as she wasn't struggling. She was walking in a pretty busy marketplace street with a strange expression on her face. I couldn't tell if she was lost, amused, determined, etc.",44
lbMM8sl8DsgqWvuoaTZpsP6xW3wb6RpubF4fPEAl2ZRyTwzye8-okaXEYv9iwWCh,gr5,3,39,doesn't,TRUE,"i think she is going to a new place, she seems a bit lost, in a new city, she is in a market, seems nervous or scared, has to deliver something but she doesn't know where to go.",39
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,3,90,don't,TRUE,"I still don't know anything about this person and it's starting to bug me. I don't know what movie the clip is from even. What's she doing? There's a box and she's walking it through a market (and I remember someone passing by with flowers at one point), and I think I remember her walking up from some stairs at the beginning. Leaving things unanswered is so frustrating. It almost makes me irritated with the character because I don't know anything about her.",90
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,3,90,don't,TRUE,"I still don't know anything about this person and it's starting to bug me. I don't know what movie the clip is from even. What's she doing? There's a box and she's walking it through a market (and I remember someone passing by with flowers at one point), and I think I remember her walking up from some stairs at the beginning. Leaving things unanswered is so frustrating. It almost makes me irritated with the character because I don't know anything about her.",90
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,3,90,don't,TRUE,"I still don't know anything about this person and it's starting to bug me. I don't know what movie the clip is from even. What's she doing? There's a box and she's walking it through a market (and I remember someone passing by with flowers at one point), and I think I remember her walking up from some stairs at the beginning. Leaving things unanswered is so frustrating. It almost makes me irritated with the character because I don't know anything about her.",90
OZVF50KjMilL-ZULmVc5azzzUdUDaJFgyX9nvpQ4iPE12eoTYdKDUuz0YDNZ9mF6,gr5,3,28,wasn't,TRUE,I like her because she wasn't lazy and was carrying her own box through the market. She needed to be cautious though with all those people around.,28
DbkvX2vW0xrNJwfr3Oxy-PVfkO7UcQ71Vq-m54ChDpWjBEabJ9nzzTEefrW3qZFe,gr5,3,31,don't,TRUE,The same as before. It was a 10 second clip of her walking in a market. I don't really have an impression of her other than she's rather attractive.,31
6hNq2x5smVnpEUr_UoLherS7EqIo5_nz_HMNPKkUd09OuyXm6_Hdw-FhILGyjuUz,gr5,3,33,wasn't,TRUE,"This woman seemed very observant and quiet. It seemed like she was in unfamiliar place, since she wasn't interacting with any of the other people and seemed quite alert to her surroundings.",33
XSC3IIZWYkMJMcCDEMwtE2yyVwhiacINnqYgnF0rVpVhuz5ptR5udEkD8bZ_URQo,gr5,3,38,not,TRUE,There was not much to go off of the video to get a good impression of the woman because all she did was walk in the market and walk look towards the direction she wanted to walk towards.,38
UMyEt1F21V1S46jGV1oV3hilsVxQyh6qGPjFM81MZalk7AzX1i5Cu72uQkfvZbYr,gr5,3,27,didn't,TRUE,She was very cautiously walking through a market with what seemed like a person. I didn't like her because of how alert and shifty she seemed.,27
oIndkqyhz5yoVGcEbHzsdr1yeJB17Ix5JEbgwtMqm3R0MRB0LUIuwddKPrjgSW1A,gr5,3,48,wasn't,TRUE,"This woman seemed lost, sad, and lonely. I wondered where she was going with the box. She just walked through the market with it. I felt like she seemed aimless.  She wasn't social, just in her own world. I think something on her mind was bothering her.",48
BJZDabIl7u_PmohtsRKFgWPgEGM9Au1OYY-rF472ZbIb8_9ORCReTlFeIV6wPXob,gr5,3,39,isn't,TRUE,"I think this woman is a fairly simple woman, she isn't interested in material things but cares more about experiences. She seems to keep to herself and is quiet, but observant. I think she is a kind person.",39
8m-msf5R6FDaRop6TwK-mZsjt6N41Cc9xpcJ1Mb5_DcaViq6jsc2jSF6-kuyVltE,gr5,3,17,no,TRUE,The women is roaming through a market holding a box with no apparent facial or emotional reactions.,17
_RBbzUznc_xrIUJL8Ef_NHMxXGYZi5pMRiTEnVormXRfJbHARlSMZqQsQUUHji63,gr5,3,49,not,TRUE,"I like this woman.  She seems like she knows exactly where she is going and is making her way to get there.  I like the way she dresses and the way she carries herself when she walks.  If she is not high up in the organization, she should be.",49
4PUtGR7EPP2WJYtHsxE9yIfj836HyKRYHlc_O3cmxaA0n7b0h1UX9uAUxAWJsCNN,gr5,3,29,didn't,TRUE,shes shopping the market. This clip didn't show enough to really get an opinion. Especially since I haven't seen the movie. This kind of irritates me lol,29
4PUtGR7EPP2WJYtHsxE9yIfj836HyKRYHlc_O3cmxaA0n7b0h1UX9uAUxAWJsCNN,gr5,3,29,haven't,TRUE,shes shopping the market. This clip didn't show enough to really get an opinion. Especially since I haven't seen the movie. This kind of irritates me lol,29
uilUEXmBxsaAV9-zFODjFueJN6KTDDm6s8Ot_7IQv645Oh0xYCUvEPXMCORmpCE4,gr5,3,27,didn't,TRUE,This lady didn't seem to know what she was doing or where she was going. She was walking through a market looking very confused and distracted.,27
5jKidbpP5p4tHHkWP-uHPnUf5deWzedXhNXpFRDdjeBKybkWmR6gqzrCCeC3-4h2,gr5,3,55,doesn't,TRUE,She is holding a box as she goes up some stairs and enters a market. She doesn't speak. She doesn't show any emotion. It seems weird she's carrying a box through a market. She appears to be looking for something or someone. She's weaving in and out of people and tents.,55
5jKidbpP5p4tHHkWP-uHPnUf5deWzedXhNXpFRDdjeBKybkWmR6gqzrCCeC3-4h2,gr5,3,55,doesn't,TRUE,She is holding a box as she goes up some stairs and enters a market. She doesn't speak. She doesn't show any emotion. It seems weird she's carrying a box through a market. She appears to be looking for something or someone. She's weaving in and out of people and tents.,55
tTFlQqD6_ghO55-VH6_WbZzdk8VEIrCGODklw7iNZTYdUBxIDcGzKs8YdllcVY8Z,gr5,3,16,not,TRUE,"there’s is nothing to recall. she did not speak, it wasn’t interesting at all",16
tMQY3VWeqBNPBEXyXRf8bPj2mqOSDbu2P0Bkj2uaxaN9CVsKX-IqbyrdeQsPFdNH,gr5,3,19,not,TRUE,I feel she is not paying attention to her surroundings. She seems fixated on something farther away from her.,19
VwomEpacvFiHuTSrB1xMsphUxnuFbJVreQARBKwYPM7FJPU1oiAWKkN1ZOnMTqb0,gr5,3,52,doesn't,TRUE,"I still remember this women who is new to this area and is trying to find her place. However, now that I think back, she doesn't seem hopeful nor really happy yet about this new neighborhood. I thought she was happy, but the way she walks along the sidewalk says otherwise.",52
3CwcMIKo0pFVsSrQFxfSXCvnJTKzlzvPlFfUb_bF6x21Fsxi48FxAQjoOuJHeP-u,gr5,3,18,don't,TRUE,I don't know enough about the woman to judge her. She was simply walking through a market.,18
4PvSJSf1E_ydhp9n21JJUKrXR-D0TeEzQ8-LaCQCLyHFMNdV0gi6bdbmgCUQJWQf,gr5,3,35,didn't,TRUE,"I didn't get much of an impression of her. She was walking maybe trying to find someone or something. She looked unsure, lost, confused maybe. She was walking through a market and looking around.",35
QHrlYqdhwo7R_IQSBToawBysIvLJSetp4fjJxfbyBopPX1ecVzanw0NlzKc0XazG,gr5,3,12,didn't,TRUE,She didn't do anything so I have no impression of her.,12
QHrlYqdhwo7R_IQSBToawBysIvLJSetp4fjJxfbyBopPX1ecVzanw0NlzKc0XazG,gr5,3,12,no,TRUE,She didn't do anything so I have no impression of her.,12
zEAAGoOL9fk3VxgawwejA03foMZeE9E_Wh65iI1ueYiUtMlHvlEOk7_foPpfr6BL,gr5,3,21,don't,TRUE,I don't really know enough about her to judge her character. She didn't say anything or interact with anyone.,21
zEAAGoOL9fk3VxgawwejA03foMZeE9E_Wh65iI1ueYiUtMlHvlEOk7_foPpfr6BL,gr5,3,21,didn't,TRUE,I don't really know enough about her to judge her character. She didn't say anything or interact with anyone.,21
e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09,gr6,3,46,doesn't,TRUE,"This girl is sitting in a car, and a driver comes to the car and drives her some where.She doesn't speak, just carries this bad with her. She walks through the streets and up to a door, where a man opens it for her.",46
XIL9QqG4wZQqc398ZlxKkVzanOfEXOzPra32gSx0ehZPcPeaH4s8EhycHRlXhIBo,gr6,3,26,not,TRUE,She was serious and determined. She was not interested in the flighty things the other girls were interested in. She seemed to carry a heavy burden.,26
00xwybe-qtIav9bDxrCGYceo7ED8RJQMC4P_bOphSBgN0hiXok5Haoj1DazI8hnA,gr6,3,20,not,TRUE,This is a young and determined women who knows what she wants and is not afraid to go get it.,20
MOoKZ99m9LuaG-odjsMWGF1tJg-nO7yWd_1bqwwoMMCkpkfGFE8UkZGPIJ5S8fyO,gr6,3,31,doesn't,TRUE,She seems very determined and brave. She doesn't hesitate at all as she delivers the briefcase from the car to the door. I would say she is stalwart and steady.,31
v9-1Y1xmhE69u7v98bSofK6z4vAn0UdptXWijwiGhpCWyBkSFZVRzrpXntT_Fdm3,gr6,3,31,not,TRUE,"She seemed very mysterious. She did not talk at all. She also seemed very busy and had her mind preoccupied with something else, like somewhere to go or someone to meet.",31
XzcTTCbOdRwDbenMxVuD08H_0nuFX_hJMyhOlenzawjg48Xm8XMaJfms_xD_RuWL,gr6,3,45,doesn't,TRUE,She seems very quiet she doesn't say anything the whole clip she is kind of cute .. I like her because she looks good but I don't like that she doesn't say anything I can't really say what I think about her,45
XzcTTCbOdRwDbenMxVuD08H_0nuFX_hJMyhOlenzawjg48Xm8XMaJfms_xD_RuWL,gr6,3,45,don't,TRUE,She seems very quiet she doesn't say anything the whole clip she is kind of cute .. I like her because she looks good but I don't like that she doesn't say anything I can't really say what I think about her,45
XzcTTCbOdRwDbenMxVuD08H_0nuFX_hJMyhOlenzawjg48Xm8XMaJfms_xD_RuWL,gr6,3,45,doesn't,TRUE,She seems very quiet she doesn't say anything the whole clip she is kind of cute .. I like her because she looks good but I don't like that she doesn't say anything I can't really say what I think about her,45
XzcTTCbOdRwDbenMxVuD08H_0nuFX_hJMyhOlenzawjg48Xm8XMaJfms_xD_RuWL,gr6,3,45,can't,TRUE,She seems very quiet she doesn't say anything the whole clip she is kind of cute .. I like her because she looks good but I don't like that she doesn't say anything I can't really say what I think about her,45
9ji1YsFPYUnNUVUUleOPfeEHr3pzPYNujQAuqq2gZMWKLPW3x2aY7qi2cs_kstWT,gr6,3,12,not,TRUE,I remember her being quiet and not showing much emotion or personality.,12
4Gq_2lQn_pIghlME98XKYydnwAYABYiY9nrjPpaKiqeOfenxymotM-bbeEMoHa0y,gr6,3,39,don't,TRUE,I just don't know what is making her so morose. I can't tell if she's anxious or sad or angry. It's hard because there wasn't much to go on. Just a short car ride.,39
4Gq_2lQn_pIghlME98XKYydnwAYABYiY9nrjPpaKiqeOfenxymotM-bbeEMoHa0y,gr6,3,39,can't,TRUE,I just don't know what is making her so morose. I can't tell if she's anxious or sad or angry. It's hard because there wasn't much to go on. Just a short car ride.,39
4Gq_2lQn_pIghlME98XKYydnwAYABYiY9nrjPpaKiqeOfenxymotM-bbeEMoHa0y,gr6,3,39,wasn't,TRUE,I just don't know what is making her so morose. I can't tell if she's anxious or sad or angry. It's hard because there wasn't much to go on. Just a short car ride.,39
YxWwY_prGc76uFeVv7OcV94b0euiqLU6xBjkYF4MJGcmnfWQYpyB-SEhojyUk8XS,gr6,3,60,not,TRUE,It is a little girl which seemingly is coming from school.  She gets in an expensive vehicle driven by a driver.  She is quiet and determined.  She seems upset and forced to live a life she does not wish to.  She is dropped off.  She walks to a door and it is opened by a man and she walks in.,60
3oCW_qbJDu8_Q0WXRnbUfPkCzt1RovPRe6dQ4SAOD2wl2ISJ8cRm54oF0s0EmibH,gr6,3,13,not,TRUE,I remember not knowing much about her at all so being very neutral,13
aes6Y8GGKltDksG0R2YASWeClNvsnft7dvBq98YNMOtY2rz2hQnAYvk1zKXQuV7i,gr6,3,34,don't,TRUE,I still don't really have any impression of her. There was so little to go on from the video clip. I do perhaps perceive her as being a bit more determined than before.,34
YINQBdDPokjksAsSLbfcXD9EosBRWTA5L_MRIZjVAVdfHHaxFjJgUxwC2ZBH2QuZ,gr6,3,24,didn't,TRUE,She was silent and walking like she had a purpose. She didn't look at anything in particular as she went to her destination.,24
fLbKkN5G4J0qO2aVuw_C0mBGfR8GRpLchxmMfzd3-Cg8nEibxLUzH8PCH7j9dC6M,gr6,3,18,didn't,TRUE,I remember she didn't speak in the clip.  I couldn't get a sense of her personality.,18
fLbKkN5G4J0qO2aVuw_C0mBGfR8GRpLchxmMfzd3-Cg8nEibxLUzH8PCH7j9dC6M,gr6,3,18,couldn't,TRUE,I remember she didn't speak in the clip.  I couldn't get a sense of her personality.,18
eaexNY28MkvLfs97o-aF4zaVs2uW0clKNzEi5ewKarhlHt3P7eHDVsOEigEE8PpK,gr6,3,22,not,TRUE,This girl was strong and on a mission.  Im not sure of her objective but she was determined to reach that house!!,22
